player_id_cat,deposit_approved_sum,withdrawal_approved_sum,turnover_cash_sum,winning_cash_sum,result_cash_sum,NGR_sum,bonus_cash_sum,session_sum,gender_female,gender_male,no_churn
3013,60,0,367,307,-60,60,0,4655,1,0,1
3014,117,0,246,129,-117,117,0,3838,0,1,1
3015,5362,0,10404,5041,-5363,5362,0,5433,1,0,1
3016,60,0,119,58,-61,60,0,2633,0,1,1
3017,105,0,538,432,-106,106,0,9687,1,0,1
3018,60,0,80,22,-58,58,0,2763,0,1,1
3020,293,1171,11587,12106,519,-540,0,15776,0,1,1
3026,88,0,292,203,-89,88,0,11642,1,0,1
3027,0,0,0,0,0,0,0,1848,1,0,1
3030,0,0,0,0,0,0,0,4,0,1,0
3032,0,0,0,0,0,0,0,1891,0,1,1
3034,44,0,329,282,-47,47,0,2624,0,1,1
3036,30,0,35,0,-35,33,5,2338,0,1,1
3037,35,0,53,18,-35,35,0,304,0,1,0
3039,0,0,0,0,0,0,3,1835,0,1,1
3040,30,0,52,22,-30,31,0,2215,0,1,0
3042,297,0,800,503,-297,297,0,4005,0,1,1
3045,0,0,0,0,0,0,0,1821,0,1,1
3047,0,0,0,0,0,0,0,122,0,1,1
3053,179,0,758,580,-178,178,7,5268,1,0,1
3054,120,0,607,487,-120,120,0,13643,1,0,1
3055,0,0,0,0,0,0,0,1875,1,0,1
3056,0,0,221,120,-101,102,43,2992,0,1,1
3058,886,0,5300,4266,-1034,1034,0,2881,0,1,1
3059,0,0,3,0,-3,3,0,1920,0,1,1
3060,60,0,231,172,-59,59,0,2826,1,0,1
3064,1104,581,21613,52487,30874,-31245,0,21251,0,1,1
3065,0,0,0,0,0,0,0,4,0,1,1
3066,75,0,555,480,-75,75,0,3876,0,1,1
3070,59,0,103,44,-59,59,0,2500,0,1,1
3071,29,0,40,11,-29,29,0,2566,0,1,1
3074,0,0,0,0,0,0,23,1806,0,1,1
3075,0,0,0,0,0,0,0,1895,0,1,0
3079,147,0,402,256,-146,146,0,2931,1,0,1
3081,44,0,50,3,-47,44,49,2156,0,1,1
3082,120,0,285,165,-120,120,23,2976,1,0,1
3083,0,0,0,0,0,0,0,1887,1,0,1
3084,0,0,0,0,0,0,0,834,0,1,1
3086,1957,0,5081,3123,-1958,1958,0,3972,1,0,1
3087,0,0,0,0,0,0,6,29,0,1,1
3088,0,0,33,19,-14,14,0,4397,1,0,1
3089,30,0,36,7,-29,29,0,2416,0,1,1
3090,0,0,0,0,0,0,0,69,0,1,1
3092,104,0,288,183,-105,104,0,3266,0,1,1
3095,229,60,1297,1128,-169,160,0,6626,1,0,1
3097,59,0,155,97,-58,52,0,4790,1,0,0
3099,60,0,104,41,-63,60,0,2415,0,1,1
3103,0,0,0,0,0,0,45,2094,0,1,1
3104,59,0,96,37,-59,59,0,3824,0,1,1
3105,29,0,33,3,-30,29,0,240,0,1,0
3106,59,0,366,282,-84,84,0,4930,0,1,1
3107,60,0,201,141,-60,49,0,2401,1,0,1
3108,0,0,0,0,0,0,0,1859,1,0,1
3109,44,0,307,263,-44,44,0,3144,1,0,1
3110,0,0,0,0,0,0,0,384,0,1,1
3111,0,0,0,0,0,0,49,1887,0,1,1
3113,297,0,762,466,-296,297,0,7239,1,0,1
3114,60,0,76,17,-59,59,0,2751,0,1,1
3115,355,0,636,280,-356,355,0,5285,0,1,1
3118,45,0,93,48,-45,45,0,2324,0,1,0
3119,29,0,41,13,-28,28,0,2164,0,1,1
3120,302,0,1642,1342,-300,292,0,11867,0,1,1
3123,59,0,314,255,-59,59,0,3069,1,0,0
3124,45,0,131,85,-46,45,0,2457,0,1,1
3125,300,210,1632,1542,-90,90,0,9243,0,1,0
3126,88,0,405,315,-90,88,0,6415,1,0,1
3127,45,0,97,51,-46,45,0,4457,0,1,1
3128,59,0,115,57,-58,58,0,2442,0,1,0
3129,1062,0,1787,725,-1062,1062,0,3464,1,0,1
3131,0,0,0,0,0,0,0,1859,0,1,0
3134,150,0,283,133,-150,150,40,999,0,1,0
3135,29,0,36,7,-29,29,0,2046,0,1,1
3136,60,0,98,60,-38,38,0,3238,1,0,0
3139,147,140,55,48,-7,7,0,908,0,1,0
3140,0,0,0,0,0,0,0,930,1,0,0
3142,144,0,543,398,-145,145,0,2050,0,1,1
3147,0,0,0,0,0,0,0,1927,1,0,1
3148,0,0,0,0,0,0,0,1969,0,1,1
3150,59,0,83,25,-58,58,0,2191,1,0,1
3152,119,0,202,84,-118,119,0,2841,0,1,1
3153,30,0,85,67,-18,13,0,2661,0,1,0
3155,60,0,361,304,-57,42,0,3433,1,0,1
3157,60,301,681,922,241,-241,0,2630,0,1,0
3158,0,0,0,0,0,0,0,1859,1,0,0
3163,0,0,0,0,0,0,34,14058,1,0,1
3164,30,0,187,158,-29,29,36,4665,0,1,1
3165,0,0,144,85,-59,59,0,2903,1,0,0
3166,30,0,34,4,-30,27,0,2216,0,1,1
3167,58,0,190,132,-58,58,0,2915,0,1,0
3168,301,0,545,244,-301,301,0,2810,0,1,0
3170,0,0,147,63,-84,84,0,2951,0,1,1
3171,59,0,227,168,-59,59,0,3032,0,1,1
3172,147,0,262,115,-147,147,8,2503,0,1,1
3174,570,0,3841,3271,-570,569,0,11974,1,0,1
3175,543,0,1973,1367,-606,606,0,22238,0,1,1
3181,0,0,0,0,0,0,0,1878,0,1,0
3182,0,0,0,0,0,0,0,1817,0,1,0
3183,0,0,0,0,0,0,5,1883,1,0,1
3185,0,0,0,0,0,0,0,1932,0,1,1
3186,30,0,389,375,-14,14,0,3291,1,0,0
3189,59,0,162,103,-59,59,0,3207,1,0,0
3193,29,0,128,99,-29,29,42,3234,0,1,0
3194,62,0,373,313,-60,61,16,879,0,1,1
3197,30,0,102,72,-30,30,0,2085,0,1,0
3198,58,59,9,9,0,0,0,1473,1,0,1
3199,0,117,631,524,-107,99,0,5617,0,1,1
3200,177,0,288,111,-177,177,0,5195,1,0,1
3201,30,0,35,6,-29,30,9,2193,0,1,1
3202,150,0,361,211,-150,151,30,3742,0,1,1
3204,0,0,0,0,0,0,0,1809,0,1,0
3208,120,0,355,235,-120,120,0,2450,0,1,1
3210,1026,0,5743,4704,-1039,1026,0,13198,0,1,1
3212,294,0,923,629,-294,294,0,3810,1,0,1
3213,0,0,0,0,0,0,25,2099,0,1,1
3214,60,0,863,802,-61,60,0,5821,0,1,1
3216,0,0,0,0,0,0,0,1949,0,1,0
3217,60,0,162,102,-60,58,0,5775,0,1,0
3219,0,0,0,0,0,0,10,1842,1,0,1
3220,301,0,437,136,-301,301,0,2617,0,1,0
3221,59,0,125,67,-58,54,33,2968,1,0,1
3222,403,0,4610,4058,-552,403,0,9736,0,1,1
3223,149,0,390,241,-149,148,0,6810,1,0,1
3226,0,0,0,0,0,0,0,1911,1,0,0
3229,179,0,475,295,-180,177,13,8267,0,1,1
3230,0,0,0,0,0,0,0,1867,0,1,1
3232,60,0,108,48,-60,60,0,2284,1,0,0
3233,0,0,0,0,0,0,0,1930,0,1,1
3235,0,0,0,0,0,0,0,1795,0,1,1
3236,0,0,105,45,-60,60,0,2326,0,1,1
3237,0,0,0,0,0,0,0,1920,1,0,0
3238,0,2741,53,2722,2669,-2669,0,718,0,1,1
3239,60,0,99,40,-59,59,1,2480,1,0,0
3240,44,0,61,17,-44,44,0,2189,1,0,1
3242,452,0,1055,604,-451,451,11,12340,0,1,0
3244,60,0,187,127,-60,60,0,2934,0,1,1
3245,90,306,223,438,215,-216,0,633,1,0,1
3248,60,0,149,90,-59,59,0,2499,1,0,1
3249,0,0,0,0,0,0,0,3623,1,0,1
3250,119,0,493,374,-119,119,0,4570,0,1,1
3251,30,0,55,26,-29,30,0,2532,1,0,1
3254,44,0,112,69,-43,35,0,2795,1,0,1
3255,176,0,669,494,-175,175,0,4270,1,0,1
3262,0,0,0,0,0,0,0,259,0,1,1
3265,1667,3485,6427,8245,1818,-1818,0,9803,0,1,1
3266,60,0,105,47,-58,58,0,3824,1,0,1
3267,0,0,123,62,-61,61,0,2208,1,0,1
3268,0,0,0,0,0,0,22,1934,0,1,0
3269,2700,0,5389,2691,-2698,2697,0,2943,0,1,1
3270,0,0,0,0,0,0,0,1854,0,1,1
3272,30,0,110,80,-30,30,0,4316,0,1,1
3273,120,0,231,111,-120,120,0,2411,1,0,1
3274,299,0,375,78,-297,297,0,2688,0,1,1
3275,30,0,36,6,-30,30,0,7574,0,1,0
3276,153,0,201,48,-153,153,0,1368,0,1,1
3279,181,0,405,224,-181,166,26,4557,1,0,1
3280,44,0,113,70,-43,44,33,1071,1,0,1
3281,0,0,38,15,-23,23,0,2125,0,1,1
3282,0,0,0,0,0,0,0,2596,1,0,1
3283,0,1505,1646,1138,-508,509,0,3523,0,1,1
3289,146,0,1242,1097,-145,145,0,3909,0,1,0
3291,88,0,262,173,-89,88,0,2815,0,1,1
3293,45,0,62,17,-45,45,45,2228,1,0,1
3295,30,0,49,20,-29,29,0,715,1,0,1
3296,0,0,252,155,-97,94,0,2242,0,1,1
3297,147,0,244,97,-147,147,0,1888,0,1,1
3301,30,0,55,25,-30,30,0,1966,1,0,1
3302,29,0,39,11,-28,27,0,444,0,1,1
3303,2151,452,8525,6826,-1699,1698,8,35959,1,0,1
3304,0,0,204,192,-12,12,0,2965,0,1,1
3305,60,480,66,486,420,-420,0,1018,0,1,1
3307,30,0,46,16,-30,30,0,2517,0,1,0
3308,0,0,0,0,0,0,0,1956,0,1,1
3309,0,0,0,0,0,0,0,1901,0,1,0
3310,0,0,0,0,0,0,0,1900,1,0,1
3311,151,0,1090,939,-151,151,0,4361,0,1,1
3312,153,0,296,143,-153,129,0,638,0,1,1
3313,148,0,315,167,-148,148,0,2846,0,1,1
3314,5478,3011,24889,20406,-4483,4483,0,28843,0,1,1
3315,58,0,272,156,-116,117,0,2244,0,1,1
3316,0,0,5,4,-1,0,0,4028,0,1,1
3317,348,0,1560,1210,-350,350,0,14979,1,0,1
3320,1320,0,3588,2268,-1320,1320,0,8640,0,1,1
3321,59,0,194,135,-59,41,0,3116,0,1,0
3322,0,0,0,0,0,0,0,2041,0,1,0
3323,714,0,2418,1702,-716,716,0,3880,0,1,1
3325,572,301,566,295,-271,271,0,2758,0,1,1
3326,30,0,116,86,-30,29,45,6240,1,0,1
3328,59,0,87,26,-61,61,0,2110,0,1,0
3331,379,421,4845,4889,44,-43,0,19281,0,1,1
3332,60,0,223,163,-60,60,50,3254,0,1,1
3333,1658,0,3588,1932,-1656,1656,0,11095,0,1,1
3334,116,0,279,162,-117,117,0,2012,1,0,1
3335,0,0,0,0,0,0,0,2111,0,1,0
3338,0,0,57,110,53,-52,0,2966,0,1,1
3339,298,0,1540,1243,-297,298,0,5421,1,0,1
3341,30,0,46,16,-30,30,0,2664,0,1,1
3342,75,0,148,73,-75,75,6,2759,0,1,1
3343,336,0,1206,870,-336,336,0,7823,0,1,0
3344,73,0,112,40,-72,65,0,4871,1,0,1
3347,30,0,53,23,-30,30,0,734,1,0,1
3348,59,0,140,81,-59,59,0,2890,0,1,1
3349,149,0,292,143,-149,149,0,2968,0,1,1
3351,90,0,227,139,-88,85,30,3469,0,1,0
3354,60,0,144,85,-59,60,35,2600,1,0,1
3355,482,0,2339,1858,-481,481,0,7458,0,1,0
3356,90,0,197,107,-90,90,22,2179,1,0,1
3359,150,0,277,127,-150,150,0,2899,0,1,1
3360,3156,0,9695,6539,-3156,3156,0,12952,0,1,1
3362,60,0,79,19,-60,60,11,2638,0,1,1
3364,90,0,259,170,-89,71,0,1055,0,1,0
3365,59,0,594,535,-59,59,0,3558,0,1,0
3367,30,0,35,6,-29,29,0,2573,0,1,1
3371,599,1499,545,1445,900,-901,40,3226,0,1,1
3372,0,0,0,0,0,0,1,402,1,0,1
3374,59,179,817,936,119,-120,16,4795,1,0,1
3375,121,0,593,465,-128,85,0,21533,0,1,1
3376,59,0,225,165,-60,60,0,3311,1,0,1
3377,0,0,1,0,-1,1,0,1984,1,0,0
3378,30,0,36,6,-30,30,0,313,0,1,1
3381,29,0,93,64,-29,28,0,5395,0,1,1
3382,58,117,70,128,58,-58,0,354,0,1,1
3383,0,0,0,0,0,0,0,1867,0,1,1
3386,118,0,234,116,-118,118,25,1562,0,1,0
3387,30,0,155,125,-30,30,0,783,1,0,1
3388,29,0,30,1,-29,29,0,2408,1,0,1
3389,0,0,0,0,0,0,39,2000,0,1,0
3390,30,0,39,9,-30,30,0,407,0,1,0
3391,300,0,671,361,-310,265,0,4960,0,1,1
3394,0,0,9,5,-4,0,0,4686,0,1,1
3395,0,0,94,74,-20,20,0,3500,1,0,1
3397,0,0,0,0,0,0,0,1822,0,1,1
3398,0,0,0,0,0,0,0,10717,0,1,1
3399,59,0,102,44,-58,54,0,2418,1,0,1
3400,0,0,0,0,0,0,0,1882,0,1,0
3401,59,0,70,11,-59,59,0,2063,1,0,0
3402,44,0,60,16,-44,44,0,2376,0,1,0
3404,45,0,64,19,-45,33,0,4020,0,1,1
3406,177,885,758,1460,702,-708,0,2917,0,1,1
3409,30,0,52,16,-36,30,0,528,0,1,1
3410,60,0,122,62,-60,58,0,3826,0,1,1
3412,0,0,0,0,0,0,0,1920,0,1,0
3413,75,0,93,18,-75,75,0,6806,0,1,1
3415,328,1044,2660,3374,714,-745,0,9912,0,1,1
3416,0,0,0,0,0,0,0,650,0,1,1
3417,0,0,0,0,0,0,0,2125,1,0,0
3419,0,0,0,0,0,0,0,1849,0,1,0
3422,59,0,106,47,-59,58,0,2499,1,0,1
3424,59,59,83,75,-8,-2,0,4313,0,1,1
3426,103,295,476,668,192,-193,19,6775,0,1,1
3429,51,0,526,475,-51,51,0,3914,0,1,1
3432,260,0,1798,1190,-608,608,0,4386,1,0,1
3433,150,257,458,562,104,-105,0,3612,1,0,1
3434,0,0,0,0,0,0,36,1967,0,1,1
3435,59,0,107,48,-59,59,0,2694,0,1,1
3437,60,0,156,96,-60,60,0,3362,1,0,1
3439,75,0,102,27,-75,75,0,4213,1,0,1
3440,30,0,59,29,-30,30,30,2281,1,0,1
3441,298,0,2945,2653,-292,275,43,4856,0,1,1
3442,421,0,2335,2126,-209,157,28,5722,1,0,1
3443,0,0,0,0,0,0,0,1989,0,1,0
3446,0,0,0,0,0,0,0,1522,0,1,1
3448,451,0,1986,1535,-451,451,19,4861,0,1,1
3449,0,0,4,3,-1,1,0,2018,0,1,1
3450,29,0,72,42,-30,28,0,4540,0,1,1
3451,902,0,5783,4879,-904,905,0,8075,1,0,1
3452,59,0,98,41,-57,57,0,2182,0,1,1
3453,90,0,1422,1333,-89,89,0,17586,0,1,1
3454,176,0,249,73,-176,176,0,700,0,1,1
3456,150,0,284,134,-150,150,0,3114,1,0,0
3457,30,0,79,46,-33,24,0,3920,1,0,1
3458,29,0,32,3,-29,29,0,2136,1,0,0
3459,0,0,45,10,-35,35,0,2409,1,0,1
3460,0,0,1895,1856,-39,39,0,6860,1,0,1
3461,481,0,2527,2048,-479,480,0,6009,0,1,0
3462,0,0,8,4,-4,5,42,2134,0,1,0
3463,0,0,0,0,0,0,0,1885,0,1,1
3466,29,177,53,201,148,-148,28,3287,1,0,0
3471,0,0,0,0,0,0,0,1908,0,1,0
3472,30,0,67,37,-30,30,31,2163,0,1,1
3474,30,0,52,22,-30,17,0,4323,1,0,1
3478,146,146,364,364,0,0,0,4446,0,1,1
3481,0,0,0,0,0,0,0,1066,0,1,1
3482,151,0,570,419,-151,139,0,4897,0,1,0
3483,180,0,2915,2736,-179,145,0,5708,1,0,0
3486,180,132,178,130,-48,48,0,5971,0,1,1
3487,1195,0,4804,10182,5378,-5378,0,4962,1,0,0
3488,30,0,123,93,-30,30,0,2826,0,1,0
3491,0,0,29,12,-17,17,38,1903,0,1,1
3494,0,0,0,0,0,0,0,73,0,1,0
3495,0,0,0,0,0,0,0,1877,0,1,1
3500,961,1206,2299,2544,245,-246,0,5482,1,0,1
3502,0,0,0,0,0,0,0,3239,1,0,1
3503,30,0,30,0,-30,30,23,2121,0,1,1
3506,60,0,143,82,-61,60,3,2870,1,0,1
3507,0,0,569,333,-236,236,0,3532,0,1,1
3511,174,0,518,233,-285,282,0,1389,0,1,1
3515,0,0,0,0,0,0,0,2022,0,1,0
3516,604,0,1731,1127,-604,604,17,4746,0,1,1
3518,60,0,355,295,-60,60,30,6137,0,1,1
3520,181,0,354,174,-180,179,0,7615,0,1,0
3521,0,0,0,0,0,0,0,1808,0,1,1
3523,0,0,248,251,3,-3,1,9957,0,1,1
3524,6001,0,19105,13104,-6001,6001,0,7709,0,1,1
3526,59,0,60,1,-59,59,0,4479,1,0,1
3528,29,0,75,45,-30,30,0,2849,0,1,1
3531,60,0,196,136,-60,60,0,2557,0,1,1
3532,296,296,1264,1260,-4,0,0,12548,1,0,1
3535,922,0,2144,1222,-922,922,0,5781,0,1,0
3536,88,0,136,48,-88,88,0,2212,0,1,1
3540,60,0,169,146,-23,23,0,4116,1,0,1
3543,88,0,260,153,-107,92,18,3897,0,1,0
3545,88,0,124,36,-88,88,0,2111,0,1,0
3547,90,0,170,80,-90,90,0,7925,0,1,1
3548,60,0,311,253,-58,39,0,4615,0,1,1
3549,30,0,371,325,-46,15,19,4310,0,1,1
3550,455,0,455,0,-455,455,0,2462,1,0,1
3552,600,2786,2686,4873,2187,-2187,0,3274,0,1,1
3554,60,0,71,12,-59,58,0,2320,0,1,1
3556,352,0,609,14585,13976,-13975,0,4302,0,1,1
3557,105,0,178,72,-106,106,0,5221,1,0,1
3563,0,0,0,0,0,0,0,782,1,0,1
3564,58,0,128,72,-56,56,19,2501,1,0,1
3565,60,0,349,289,-60,60,8,7449,0,1,1
3566,60,121,398,459,61,-61,0,14629,0,1,1
3570,0,0,0,0,0,0,0,4341,1,0,1
3571,120,0,246,127,-119,119,49,5066,0,1,1
3572,0,0,0,0,0,0,0,621,1,0,1
3573,174,0,1111,936,-175,175,0,5131,0,1,1
3575,59,0,153,93,-60,60,0,4169,1,0,0
3577,42093,0,134803,92710,-42093,42093,0,5693,0,1,1
3578,30,0,46,16,-30,30,0,2321,0,1,1
3579,59,59,0,0,0,0,0,375,1,0,0
3580,30,0,161,131,-30,30,0,2426,0,1,1
3582,60,0,71,12,-59,60,0,2031,0,1,1
3585,60,0,155,95,-60,56,49,2764,0,1,0
3586,30,0,44,14,-30,30,46,938,0,1,1
3587,295,0,649,354,-295,295,0,4689,0,1,1
3589,176,221,274,319,45,-44,23,4003,0,1,1
3592,59,0,129,71,-58,59,0,2371,1,0,1
3594,147,0,901,754,-147,147,39,4898,0,1,1
3595,330,268,692,629,-63,63,0,10013,0,1,1
3599,1438,0,10977,9526,-1451,1451,0,8687,0,1,1
3600,0,89,32,45,13,-13,0,4181,0,1,1
3602,1476,0,8932,7455,-1477,1410,0,4272,0,1,1
3604,0,0,0,0,0,0,0,2379,1,0,1
3606,0,2981,191,122,-69,69,0,8069,0,1,1
3607,30,0,207,177,-30,30,0,5403,0,1,1
3609,148,0,226,79,-147,147,0,3646,0,1,1
3614,0,0,0,0,0,0,0,1894,1,0,1
3615,0,0,0,0,0,0,0,18,0,1,0
3616,75,0,184,109,-75,75,0,2321,0,1,1
3617,90,60,120,91,-29,29,0,4812,0,1,1
3618,226,0,588,362,-226,226,0,3503,0,1,1
3619,156,0,898,743,-155,155,0,4182,0,1,1
3620,322,0,1036,714,-322,322,0,4864,0,1,0
3621,90,554,310,511,201,-201,0,2292,0,1,1
3622,0,0,0,0,0,0,0,1916,1,0,0
3623,75,0,104,29,-75,75,0,2458,0,1,0
3624,290,0,537,251,-286,285,0,2739,0,1,1
3625,176,0,860,685,-175,175,0,15989,0,1,1
3626,29,0,67,38,-29,29,0,2448,1,0,1
3627,30,0,50,20,-30,30,31,4071,1,0,0
3628,0,0,0,0,0,0,0,124,1,0,1
3629,0,0,267,190,-77,77,0,7922,0,1,1
3630,44,0,122,68,-54,35,0,7177,0,1,1
3632,0,0,0,0,0,0,0,1852,1,0,1
3633,348,0,1693,1344,-349,348,0,4603,0,1,1
3635,0,0,0,0,0,0,0,3247,0,1,0
3636,89,106,130,148,18,-18,0,4651,0,1,0
3638,30,0,41,11,-30,30,0,2144,1,0,0
3639,180,0,509,332,-177,177,0,2905,1,0,0
3644,0,0,0,0,0,0,0,1891,0,1,0
3646,59,0,104,45,-59,59,25,2650,0,1,0
3647,59,0,900,800,-100,59,0,3861,0,1,1
3648,0,0,0,0,0,0,0,1885,0,1,0
3650,0,0,453,357,-96,93,9,3948,0,1,1
3651,0,0,0,0,0,0,0,1815,0,1,0
3652,0,0,0,0,0,0,0,115,0,1,1
3654,960,2100,2004,3145,1141,-1140,0,4333,0,1,1
3655,0,0,0,0,0,0,0,1944,0,1,1
3659,60,0,186,126,-60,60,0,4177,1,0,0
3660,29,0,34,5,-29,29,25,2138,0,1,1
3661,0,0,0,0,0,0,37,66,1,0,1
3663,30,60,62,92,30,-30,0,2479,0,1,0
3664,1440,2330,7378,8267,889,-889,0,22666,1,0,1
3665,146,0,3088,3235,147,-163,0,9724,0,1,1
3667,286,0,1186,899,-287,286,1,15006,0,1,1
3668,30,75,50,89,39,-46,0,2581,1,0,1
3669,0,0,0,0,0,0,0,1356,0,1,1
3671,30,0,127,97,-30,30,0,1095,1,0,1
3672,30,0,52,21,-31,30,0,582,0,1,1
3673,0,0,0,0,0,0,49,1989,1,0,1
3676,120,455,218,553,335,-339,0,2314,0,1,0
3677,90,0,7179,7090,-89,90,0,15647,0,1,1
3678,45,120,554,500,-54,36,0,10623,0,1,1
3682,88,0,200,112,-88,88,0,3375,1,0,1
3684,60,0,84,25,-59,59,0,2142,1,0,1
3685,45,121,52,127,75,-76,0,3029,0,1,0
3687,0,0,0,0,0,0,4,2636,0,1,0
3690,45,0,62,17,-45,43,0,2530,1,0,1
3692,151,0,250,101,-149,149,0,4051,0,1,1
3694,0,0,0,0,0,0,47,4030,0,1,0
3697,45,0,108,65,-43,43,0,2080,0,1,0
3704,60,0,140,80,-60,60,0,2752,0,1,0
3706,602,0,2871,2269,-602,602,0,5719,0,1,1
3708,60,0,92,32,-60,60,23,2429,0,1,0
3709,60,0,114,54,-60,60,0,2147,0,1,1
3712,0,0,0,0,0,0,0,226,1,0,1
3716,30,0,344,314,-30,30,0,3195,1,0,0
3717,209,0,541,333,-208,208,0,3624,0,1,0
3718,398,237,3845,3626,-219,219,0,12431,1,0,1
3719,58,0,58,3,-55,55,0,2115,0,1,1
3721,296,0,439,142,-297,296,0,481,0,1,0
3722,30,0,173,144,-29,30,41,3372,0,1,0
3723,30,0,148,118,-30,30,0,3769,0,1,1
3725,44,0,87,44,-43,44,0,529,0,1,1
3727,1167,1772,3628,4233,605,-605,0,2187,0,1,0
3729,2134,0,9960,7828,-2132,2132,0,3435,0,1,1
3730,30,0,102,72,-30,30,0,5685,1,0,1
3732,1033,0,2640,1607,-1033,1033,0,10587,0,1,1
3736,30,0,63,33,-30,29,0,648,0,1,1
3738,149,0,327,179,-148,132,0,463,0,1,1
3739,0,0,0,0,0,0,0,114,0,1,1
3740,0,0,0,0,0,0,0,1830,1,0,1
3742,75,0,137,62,-75,73,0,3016,1,0,1
3745,0,0,0,0,0,0,0,1963,1,0,0
3746,0,0,0,0,0,0,0,1859,0,1,1
3747,118,0,312,194,-118,118,0,9199,0,1,1
3749,59,0,123,64,-59,59,0,2593,1,0,1
3750,58,0,863,805,-58,58,0,3980,0,1,1
3751,30,0,34,4,-30,30,36,2258,0,1,0
3752,0,0,0,0,0,0,0,1911,1,0,0
3755,781,0,7389,6608,-781,781,0,25506,0,1,1
3756,30,0,73,44,-29,30,0,534,1,0,0
3758,59,0,59,1,-58,59,0,2908,0,1,1
3761,1084,0,3763,2681,-1082,1083,0,4893,0,1,1
3762,0,0,1217,801,-416,387,0,2611,1,0,1
3764,30,0,44,14,-30,29,15,3047,1,0,0
3765,89,0,231,142,-89,89,0,2279,1,0,1
3768,99,0,144,40,-104,104,0,1998,0,1,1
3770,45,0,135,89,-46,46,18,1548,1,0,1
3772,1466,0,2524,1058,-1466,1392,0,5276,0,1,1
3774,0,0,1494,1192,-302,302,0,4729,0,1,1
3780,0,0,4,1,-3,2,0,2195,0,1,1
3781,0,2254,0,0,0,0,0,0,0,1,0
3783,234,0,681,446,-235,234,0,13937,1,0,1
3785,60,68,17,24,7,-7,0,2376,1,0,0
3786,59,0,2672,1906,-766,766,0,2273,0,1,1
3787,60,0,222,162,-60,60,40,5094,0,1,0
3789,1060,0,3934,2874,-1060,1060,0,6950,0,1,1
3790,60,0,946,827,-119,119,0,6607,1,0,1
3791,30,0,47,14,-33,26,0,1481,0,1,1
3792,91,0,119,28,-91,91,5,2262,1,0,1
3793,120,0,1448,1328,-120,119,0,5487,0,1,1
3794,0,0,1,0,-1,0,0,2064,0,1,1
3795,237,0,1248,1012,-236,233,0,4442,0,1,1
3798,30,0,71,42,-29,30,0,2152,0,1,1
3799,0,0,0,0,0,0,0,2554,0,1,1
3800,0,0,0,0,0,0,0,89,0,1,0
3801,266,0,827,562,-265,265,0,8311,1,0,0
3804,0,734,0,0,0,0,0,15469,0,1,1
3805,5951,2691,17227,13967,-3260,3234,28,11776,0,1,1
3807,89,0,133,44,-89,89,0,3914,0,1,1
3810,780,0,8810,8272,-538,538,0,13296,1,0,1
3813,0,0,0,0,0,0,0,1827,0,1,1
3815,5594,0,11732,6139,-5593,5594,0,21084,0,1,1
3816,58,0,195,136,-59,56,0,2380,1,0,0
3817,0,0,0,0,0,0,0,99,0,1,1
3820,609,0,844,235,-609,609,0,14000,0,1,1
3824,149,0,349,199,-150,126,0,1132,0,1,1
3825,30,0,100,68,-32,29,0,4478,0,1,1
3826,238,594,3428,3788,360,-360,0,10255,1,0,1
3827,90,0,461,370,-91,90,0,6115,0,1,1
3828,1467,0,2758,1293,-1465,1465,0,4926,1,0,1
3830,30,0,181,151,-30,30,0,2139,0,1,1
3831,88,0,133,45,-88,88,0,2575,0,1,1
3834,0,0,0,0,0,0,0,52,0,1,1
3836,184,0,282,99,-183,184,0,2825,0,1,1
3837,903,0,4034,3131,-903,903,5,9987,0,1,1
3838,388,0,1270,880,-390,390,23,2668,0,1,1
3839,31,0,32,1,-31,31,0,2490,0,1,1
3840,735,0,8099,6978,-1121,1121,0,9396,0,1,1
3841,0,0,0,0,0,0,0,1878,0,1,0
3842,60,0,148,89,-59,60,0,4433,0,1,1
3843,0,0,0,0,0,0,0,952,1,0,1
3844,2198,1485,3816,3104,-712,712,0,10396,1,0,1
3845,60,0,72,13,-59,60,0,22076,0,1,1
3846,292,0,725,404,-321,291,0,8164,0,1,1
3851,31,0,35,4,-31,31,0,2881,0,1,1
3852,301,0,448,147,-301,301,0,2546,0,1,1
3854,117,0,178,61,-117,117,0,2487,0,1,1
3857,120,0,273,153,-120,120,0,5976,0,1,1
3858,0,0,116,107,-9,9,0,3394,0,1,1
3859,0,0,0,0,0,0,48,33,0,1,1
3860,30,0,59,29,-30,30,17,2873,1,0,1
3861,168,0,344,176,-168,168,46,4106,0,1,0
3862,59,0,192,134,-58,58,49,2329,0,1,0
3867,60,0,171,111,-60,60,9,2151,0,1,1
3868,350,0,454,105,-349,350,0,2462,0,1,0
3869,30,0,55,25,-30,30,0,2213,0,1,1
3873,58,349,110,401,291,-291,1,2552,0,1,0
3874,352,0,690,338,-352,352,36,7157,0,1,1
3875,30,60,267,297,30,-30,0,4554,0,1,1
3878,90,0,1858,1768,-90,90,0,9237,1,0,1
3881,542,0,2319,1778,-541,534,0,6605,0,1,1
3882,0,0,24372,18361,-6011,4792,0,17031,0,1,1
3884,45,0,79,35,-44,37,0,2553,0,1,1
3885,149,0,199,50,-149,149,0,2213,0,1,1
3889,87,0,219,138,-81,80,0,2909,0,1,0
3890,0,0,0,0,0,0,0,408,0,1,1
